time,latitude,longitude,depth,mag,place
2009-05-09 02:51:17.340000+00:00,11.737,92.013,29.1,4.8,"76 km W of Bamboo Flat, India"
2009-04-25 14:29:28.110000+00:00,26.112,91.446,37.8,4.4,"9 km W of Pal?sb?ri, India"
2009-04-24 03:58:35.840000+00:00,11.865,95.011,29.0,4.5,"247 km E of Port Blair, India"
2009-04-19 18:07:10.190000+00:00,12.499,95.134,10.0,4.7,"275 km ENE of Port Blair, India"
2009-04-17 21:14:25.470000+00:00,25.324,95.098,104.8,4.6,"71 km ESE of Phek, India"
2009-04-09 01:46:58.260000+00:00,27.143,70.749,44.3,5.1,"29 km NNW of Jaisalmer, India"
2009-03-26 04:44:11.650000+00:00,22.399,85.903,10.0,4.1,"19 km SSE of Ch??b?sa, India"
2009-03-23 13:44:44.640000+00:00,10.878,91.836,25.1,4.5,"132 km SW of Port Blair, India"
2009-03-17 05:46:14.230000+00:00,6.427,92.355,35.0,4.5,"Nicobar Islands, India region"
2009-03-17 01:03:10.280000+00:00,9.822,91.839,38.6,4.8,"226 km SSW of Port Blair, India"
2009-03-12 16:34:44.270000+00:00,10.963,91.781,10.0,4.2,"131 km SW of Bamboo Flat, India"
2009-03-11 14:31:52.520000+00:00,11.178,92.526,35.0,4.5,"59 km SSW of Port Blair, India"
2009-03-11 12:58:43.260000+00:00,10.67,91.688,10.0,5.1,"159 km SW of Port Blair, India"
2009-03-03 01:27:41.800000+00:00,24.823,95.179,115.5,4.7,"115 km E of Yairipok, India"
2009-02-27 10:42:38.010000+00:00,20.473,89.107,10.0,4.8,"174 km SSE of Kultali, India"
2009-02-26 15:32:30.910000+00:00,13.176,92.291,35.0,4.4,"169 km NNW of Bamboo Flat, India"
2009-02-25 23:51:35.040000+00:00,23.291,92.82,35.0,4.5,"2 km W of Serchh?p, India"
2009-02-24 17:46:16.120000+00:00,25.836,94.67,33.0,4.8,"21 km SE of Zunheboto, India"
2009-02-20 03:48:48.520000+00:00,34.203,73.9,12.0,5.5,"19 km NW of Uri, India"
2009-02-17 21:38:10+00:00,10.91,91.769,35.0,4.2,"135 km SW of Bamboo Flat, India"
2009-02-06 20:01:54.060000+00:00,10.051,93.747,142.1,4.4,"209 km SSE of Port Blair, India"
2009-02-03 04:30:34.190000+00:00,8.475,93.339,86.9,4.4,"Nicobar Islands, India region"
2009-01-31 04:27:35.840000+00:00,11.803,94.962,26.4,5.1,"241 km E of Port Blair, India"
2009-01-31 03:07:19.800000+00:00,32.528,76.564,36.1,3.9,"41 km NE of Dharamsala, India"
2009-01-29 10:23:23.920000+00:00,11.712,95.006,26.6,4.4,"246 km E of Port Blair, India"
2009-01-29 08:34:21.300000+00:00,8.718,93.703,35.0,4.2,"Nicobar Islands, India region"
2009-01-28 20:29:56.860000+00:00,13.727,92.819,35.0,5.1,"224 km N of Bamboo Flat, India"
2009-01-09 12:40:20.960000+00:00,31.807,78.343,28.2,4.2,"61 km ENE of Sar?han, India"
2009-01-08 15:49:29.940000+00:00,7.976,92.163,35.0,4.3,"Nicobar Islands, India region"
2009-01-08 08:13:55.950000+00:00,7.73,91.935,35.0,4.5,"Nicobar Islands, India region"
2009-01-07 10:27:06.710000+00:00,27.692,92.756,19.7,4.7,"57 km NE of Bomdila, India"
2009-01-05 07:04:10.330000+00:00,23.011,88.706,35.0,4.2,"10 km NE of Nagarukhra, India"
2009-01-04 13:22:15.580000+00:00,10.251,93.937,35.0,4.9,"203 km SE of Port Blair, India"
2009-01-04 05:20:06.550000+00:00,21.585,75.332,10.0,4.1,"26 km ESE of Sendhwa, India"
2009-01-02 01:56:46.200000+00:00,6.805,92.217,35.0,4.1,"Nicobar Islands, India region"
2008-12-31 16:12:18.850000+00:00,31.844,79.753,35.0,3.2,"143 km N of Josh?math, India"
2008-12-31 15:46:22.540000+00:00,31.955,79.912,42.4,3.6,"158 km NNE of Josh?math, India"
2008-12-30 17:00:01.260000+00:00,8.366,93.947,110.2,4.4,"Nicobar Islands, India region"
2008-12-28 04:27:15.840000+00:00,28.684,96.117,41.6,3.7,"79 km NNW of Hayuliang, India"
2008-12-25 00:26:36.210000+00:00,27.235,88.631,49.2,4.8,"10 km S of Gangtok, India"
2008-12-23 16:02:22.370000+00:00,24.612,94.729,87.2,4.4,"67 km E of W?ngjing, India"
2008-12-23 08:34:59.160000+00:00,7.919,91.907,35.0,4.2,"Nicobar Islands, India region"
2008-12-14 16:54:48.910000+00:00,24.899,94.656,79.6,4.0,"66 km ENE of Yairipok, India"
2008-12-09 21:00:52.430000+00:00,7.665,92.217,43.1,5.1,"Nicobar Islands, India region"
2008-12-08 20:14:35.460000+00:00,8.501,93.074,35.0,4.3,"Nicobar Islands, India region"
2008-12-08 17:08:40.610000+00:00,6.633,68.636,10.0,4.4,North Indian Ocean
2008-12-06 01:35:03+00:00,8.613,93.917,25.5,4.1,"Nicobar Islands, India region"
2008-12-06 00:43:08.790000+00:00,8.723,93.984,38.2,5.3,"Nicobar Islands, India region"
2008-12-05 23:33:45.690000+00:00,8.71,93.971,41.8,4.6,"Nicobar Islands, India region"
2008-12-05 23:24:36.990000+00:00,8.74,94.079,28.3,5.2,"Nicobar Islands, India region"
2008-12-02 23:24:36.830000+00:00,34.707,80.007,10.0,3.8,"230 km ENE of Leh, India"
2008-12-02 05:11:42.030000+00:00,27.373,88.051,24.7,5.2,"22 km WNW of Gyalshing, India"
2008-11-20 20:02:02.370000+00:00,34.615,74.003,73.7,3.6,"54 km NW of B?ram?la, India"
2008-11-19 17:14:20.220000+00:00,8.657,93.64,44.3,5.2,"Nicobar Islands, India region"
2008-11-18 23:15:26.230000+00:00,23.981,91.587,35.0,3.6,"Tripura, India region"
2008-11-18 23:00:47.980000+00:00,23.77,91.142,35.0,3.8,"15 km WSW of Agartala, India"
2008-11-18 02:01:25.580000+00:00,10.778,91.66,10.0,4.3,"153 km SW of Bamboo Flat, India"
2008-11-16 14:40:33.080000+00:00,10.819,91.892,39.0,3.9,"132 km SW of Port Blair, India"
2008-11-16 14:27:39.640000+00:00,10.835,91.896,41.6,4.0,"130 km SW of Port Blair, India"
2008-11-16 13:46:26.350000+00:00,10.837,91.792,38.2,4.6,"138 km SW of Port Blair, India"
2008-11-16 13:41:25.780000+00:00,10.803,91.817,33.3,4.3,"139 km SW of Port Blair, India"
2008-11-16 12:25:09.150000+00:00,10.829,91.701,35.0,4.6,"146 km SW of Bamboo Flat, India"
2008-11-16 12:20:36.880000+00:00,10.833,91.711,26.7,5.5,"145 km SW of Bamboo Flat, India"
2008-11-16 11:37:40+00:00,10.844,91.785,39.1,4.6,"138 km SW of Port Blair, India"
2008-11-15 09:35:50.830000+00:00,12.926,93.287,35.0,3.8,"149 km NNE of Bamboo Flat, India"
2008-11-14 04:26:12.120000+00:00,27.747,92.777,81.7,3.7,"63 km NNE of Bomdila, India"
2008-11-11 17:15:00.560000+00:00,13.127,92.555,38.3,4.6,"158 km N of Bamboo Flat, India"
2008-11-10 15:26:15.690000+00:00,35.177,74.543,42.1,3.4,"84 km N of Bandipura, India"
2008-11-08 16:51:37.950000+00:00,23.636,87.36,10.0,4.2,"14 km NNE of Durgapur, India"
2008-11-07 00:29:07.400000+00:00,25.817,92.847,50.8,3.9,"20 km S of Hoj?i, India"
2008-11-05 02:32:54.840000+00:00,35.291,77.96,39.2,3.6,"113 km ENE of Thang, India"
2008-11-02 18:07:27.940000+00:00,11.271,95.032,10.0,4.3,"253 km E of Port Blair, India"
2008-10-31 20:00:53.870000+00:00,12.772,92.234,30.0,4.1,"129 km NNW of Bamboo Flat, India"
2008-10-29 05:16:20.090000+00:00,10.941,92.195,10.0,4.3,"100 km SW of Port Blair, India"
2008-10-23 15:31:34.570000+00:00,10.885,91.523,30.4,4.2,"158 km SW of Bamboo Flat, India"
2008-10-21 15:09:10.500000+00:00,31.655,77.465,17.1,4.5,"11 km E of Banj?r, India"
2008-10-19 13:26:46.730000+00:00,11.015,91.783,6.8,4.5,"126 km SW of Bamboo Flat, India"
2008-10-18 14:14:47.240000+00:00,13.767,93.615,79.6,4.8,"248 km NNE of Bamboo Flat, India"
2008-10-17 19:12:32.060000+00:00,12.309,94.849,10.0,4.2,"239 km ENE of Port Blair, India"
2008-10-17 17:23:11.210000+00:00,12.508,95.031,30.0,4.2,"265 km ENE of Port Blair, India"
2008-10-15 09:25:16.780000+00:00,35.386,77.149,10.0,3.5,"60 km NNE of Thang, India"
2008-10-14 19:51:35.340000+00:00,4.027,68.838,10.0,5.0,North Indian Ocean
2008-10-11 17:16:08.040000+00:00,13.676,93.785,64.6,4.3,"247 km NNE of Bamboo Flat, India"
2008-10-10 03:24:06.130000+00:00,8.409,92.327,35.0,4.1,"Nicobar Islands, India region"
2008-10-10 00:45:23.940000+00:00,9.727,92.608,35.0,4.4,"215 km S of Port Blair, India"
2008-10-07 18:09:37.280000+00:00,27.47,87.843,3.3,3.8,"45 km WNW of Gyalshing, India"
2008-10-05 11:33:42.910000+00:00,21.223,70.995,10.0,3.8,"12 km SSW of Dh?ri, India"
2008-10-04 22:38:14.950000+00:00,10.52,91.554,10.0,3.9,"181 km SW of Port Blair, India"
2008-10-04 16:20:29.160000+00:00,10.784,91.702,26.2,4.0,"150 km SW of Port Blair, India"
2008-10-04 16:10:30.930000+00:00,10.716,91.718,10.0,4.3,"153 km SW of Port Blair, India"
2008-10-04 13:59:35.360000+00:00,10.546,91.663,10.0,4.2,"171 km SW of Port Blair, India"
2008-10-04 10:28:57.660000+00:00,10.443,91.866,10.0,4.5,"166 km SW of Port Blair, India"
2008-10-04 04:16:47.320000+00:00,10.595,91.608,10.0,4.1,"171 km SW of Port Blair, India"
2008-10-04 02:05:52.730000+00:00,10.63,91.738,10.0,4.4,"158 km SW of Port Blair, India"
2008-10-04 01:41:14.180000+00:00,10.539,91.549,25.4,3.8,"180 km SW of Port Blair, India"
2008-10-04 01:37:41.810000+00:00,10.595,91.722,10.0,4.2,"162 km SW of Port Blair, India"
2008-10-04 00:44:12.240000+00:00,10.721,91.789,10.0,3.9,"147 km SW of Port Blair, India"
2008-10-03 23:57:05.770000+00:00,10.742,91.765,30.8,4.0,"148 km SW of Port Blair, India"
2008-10-03 23:02:17.270000+00:00,10.743,91.725,28.0,4.2,"151 km SW of Port Blair, India"
2008-10-03 22:57:34.760000+00:00,10.595,91.569,10.0,4.6,"174 km SW of Port Blair, India"
2008-10-03 22:15:43.340000+00:00,10.585,91.628,10.0,4.3,"170 km SW of Port Blair, India"
2008-10-03 21:57:34.810000+00:00,10.662,91.498,10.0,4.3,"175 km SW of Bamboo Flat, India"
2008-10-03 21:40:41.330000+00:00,10.526,91.578,10.0,4.0,"179 km SW of Port Blair, India"
2008-10-03 21:20:23.760000+00:00,10.764,91.659,19.0,5.6,"155 km SW of Port Blair, India"
2008-10-03 21:19:48.410000+00:00,10.67,91.687,10.0,4.3,"159 km SW of Port Blair, India"
2008-10-03 17:48:24.310000+00:00,10.733,91.715,28.4,4.5,"152 km SW of Port Blair, India"
2008-09-27 04:54:31.340000+00:00,8.874,93.555,35.0,3.9,"Nicobar Islands, India region"
2008-09-20 17:35:49.300000+00:00,8.443,93.891,51.1,4.5,"Nicobar Islands, India region"
2008-09-18 20:32:45.170000+00:00,10.932,91.784,11.6,5.0,"132 km SW of Bamboo Flat, India"
2008-09-18 18:37:21.700000+00:00,29.679,95.478,35.0,3.7,"166 km NE of Shi Yomi, India"
2008-09-16 21:47:14.540000+00:00,17.438,73.915,10.0,5.0,"7 km NNE of P?tan, India"
2008-09-16 05:38:17.050000+00:00,10.848,91.805,10.0,4.3,"136 km SW of Port Blair, India"
2008-09-16 01:20:00.550000+00:00,13.494,92.724,10.0,4.9,"198 km N of Bamboo Flat, India"
2008-09-15 06:16:03.180000+00:00,10.327,92.972,57.2,4.3,"150 km S of Port Blair, India"
2008-09-14 22:11:30.150000+00:00,32.581,76.381,23.6,3.9,"24 km E of Chamba, India"
2008-09-10 22:23:20.480000+00:00,9.054,93.183,30.3,4.1,"292 km S of Port Blair, India"
2008-09-10 19:07:16.140000+00:00,26.662,96.773,60.8,4.2,"50 km N of Sarupathar, India"
2008-09-07 09:00:28.530000+00:00,12.943,92.389,40.3,5.0,"142 km NNW of Bamboo Flat, India"
2008-09-06 11:37:54.660000+00:00,8.565,93.453,35.0,4.3,"Nicobar Islands, India region"
2008-09-05 18:54:21.290000+00:00,10.301,93.737,33.4,4.1,"185 km SE of Port Blair, India"
2008-09-04 20:33:37.950000+00:00,26.017,95.131,80.8,4.4,"41 km SE of Tuensang, India"
2008-09-04 12:53:11.290000+00:00,30.279,80.349,10.0,5.0,"50 km NNW of Dh?rchula, India"
2008-09-04 06:46:46.950000+00:00,9.929,93.062,35.0,4.2,"195 km S of Port Blair, India"
2008-08-30 14:41:48.020000+00:00,26.035,95.676,99.9,4.3,"88 km ESE of Tuensang, India"
2008-08-30 07:45:08.700000+00:00,11.053,91.673,10.0,4.8,"134 km WSW of Bamboo Flat, India"
2008-08-29 17:44:46.200000+00:00,13.569,93.337,10.0,4.0,"217 km NNE of Bamboo Flat, India"
2008-08-29 16:48:46.220000+00:00,10.734,91.732,10.0,4.1,"151 km SW of Port Blair, India"
2008-08-29 06:43:08.210000+00:00,10.915,91.803,10.0,4.5,"132 km SW of Bamboo Flat, India"
2008-08-28 07:07:11.420000+00:00,12.021,92.406,25.9,4.4,"49 km NW of Bamboo Flat, India"
2008-08-27 05:35:18.100000+00:00,27.149,92.012,50.7,4.2,"42 km WSW of Bomdila, India"
2008-08-23 23:11:15.420000+00:00,8.961,92.209,25.7,4.3,"Nicobar Islands, India region"
2008-08-19 10:54:26.720000+00:00,30.077,80.013,15.5,4.2,"35 km NE of B?geshwar, India"
2008-08-16 19:59:12.110000+00:00,35.039,74.045,29.9,3.5,"88 km NW of Bandipura, India"
2008-08-16 19:16:12.330000+00:00,30.185,77.836,10.0,3.8,"18 km NNE of Chhutmalpur, India"
2008-08-13 14:49:08.260000+00:00,30.041,80.161,42.5,3.9,"40 km WNW of Dh?rchula, India"
2008-08-13 10:11:14.560000+00:00,10.901,91.644,10.0,4.3,"146 km SW of Bamboo Flat, India"
2008-08-12 19:52:06.710000+00:00,10.993,91.785,10.0,4.5,"128 km SW of Bamboo Flat, India"
2008-08-12 17:38:45.280000+00:00,10.873,91.803,10.0,4.3,"135 km SW of Port Blair, India"
2008-08-12 09:18:59.140000+00:00,26.795,97.093,35.0,4.5,"71 km NNE of Sarupathar, India"
2008-08-11 06:19:07.720000+00:00,10.887,91.69,10.0,4.0,"143 km SW of Bamboo Flat, India"
2008-08-10 19:13:07.020000+00:00,11.013,91.846,10.0,4.7,"121 km SW of Bamboo Flat, India"
2008-08-10 15:28:56.540000+00:00,10.818,91.711,10.0,4.3,"146 km SW of Bamboo Flat, India"
2008-08-10 15:06:34.730000+00:00,10.775,91.803,10.0,4.2,"142 km SW of Port Blair, India"
2008-08-10 14:57:38.210000+00:00,10.566,91.072,10.0,4.5,"219 km SW of Bamboo Flat, India"
2008-08-10 14:16:50.570000+00:00,10.859,91.843,10.0,4.5,"133 km SW of Port Blair, India"
2008-08-10 13:36:01.960000+00:00,10.82,91.719,10.0,4.2,"146 km SW of Bamboo Flat, India"
2008-08-10 13:01:31.580000+00:00,10.985,91.79,10.0,5.3,"128 km SW of Bamboo Flat, India"
2008-08-10 12:59:02.220000+00:00,10.976,91.757,17.4,4.4,"131 km SW of Bamboo Flat, India"
2008-08-10 12:37:55.460000+00:00,10.876,91.635,10.0,4.5,"149 km SW of Bamboo Flat, India"
2008-08-10 12:21:11.800000+00:00,10.947,91.711,13.0,5.7,"137 km SW of Bamboo Flat, India"
2008-08-10 12:20:52.630000+00:00,10.881,91.734,10.0,4.3,"140 km SW of Bamboo Flat, India"
2008-08-10 11:48:08.990000+00:00,10.862,91.823,18.4,4.2,"134 km SW of Port Blair, India"
2008-08-10 11:18:54.570000+00:00,10.933,91.683,28.5,4.5,"141 km SW of Bamboo Flat, India"
2008-08-10 10:43:51.220000+00:00,10.866,91.79,10.0,4.3,"136 km SW of Port Blair, India"
2008-08-10 10:38:58.080000+00:00,10.737,91.474,10.0,4.1,"172 km SW of Bamboo Flat, India"
2008-08-10 09:46:07.430000+00:00,10.77,91.504,10.0,4.2,"167 km SW of Bamboo Flat, India"
2008-08-10 09:27:57.410000+00:00,11.025,91.757,29.5,5.3,"128 km SW of Bamboo Flat, India"
2008-08-10 09:16:21.190000+00:00,10.913,91.777,10.0,4.4,"134 km SW of Bamboo Flat, India"
2008-08-10 09:01:13.370000+00:00,10.788,91.673,10.0,4.2,"152 km SW of Bamboo Flat, India"
2008-08-10 08:20:33.420000+00:00,11.055,91.814,20.0,6.2,"121 km SW of Bamboo Flat, India"
2008-08-05 21:58:49.620000+00:00,10.821,91.693,10.0,4.8,"148 km SW of Bamboo Flat, India"
2008-08-05 10:08:11.950000+00:00,13.865,93.581,35.0,5.2,"257 km NNE of Bamboo Flat, India"
2008-08-04 23:28:17.940000+00:00,13.694,93.145,72.7,4.3,"225 km NNE of Bamboo Flat, India"
2008-07-29 19:10:59.640000+00:00,17.644,74.166,45.0,4.5,"6 km NNW of Rahimatpur, India"
2008-07-26 16:49:53.120000+00:00,10.326,93.138,84.4,4.8,"154 km SSE of Port Blair, India"
2008-07-26 13:23:55.230000+00:00,12.965,92.557,11.5,4.1,"141 km N of Bamboo Flat, India"
2008-07-26 09:45:52.730000+00:00,10.653,91.704,10.0,4.4,"159 km SW of Port Blair, India"
2008-07-26 05:35:33.750000+00:00,11.611,91.659,11.6,5.1,"115 km W of Bamboo Flat, India"
2008-07-25 20:24:38.820000+00:00,10.738,91.914,24.3,4.5,"137 km SW of Port Blair, India"
2008-07-24 12:19:02.260000+00:00,12.784,92.026,35.0,4.5,"141 km NNW of Bamboo Flat, India"
2008-07-24 09:51:35.250000+00:00,10.701,91.694,10.0,4.6,"156 km SW of Port Blair, India"
2008-07-22 22:32:55.440000+00:00,10.776,91.778,25.5,4.1,"144 km SW of Port Blair, India"
2008-07-22 21:26:03.650000+00:00,29.93,95.204,10.0,4.7,"174 km NNE of Shi Yomi, India"
2008-07-22 21:19:44.770000+00:00,10.786,91.749,36.1,4.8,"146 km SW of Port Blair, India"
2008-07-22 02:20:48.620000+00:00,24.56,93.454,52.9,3.8,"33 km NW of Chur?ch?ndpur, India"
2008-07-20 23:34:57.500000+00:00,10.248,90.325,10.0,3.6,"Andaman Islands, India region"
2008-07-20 23:06:37.570000+00:00,28.836,95.845,39.1,4.1,"99 km NNE of P?sigh?t, India"
2008-07-20 04:28:08.260000+00:00,13.417,92.906,22.5,3.8,"191 km N of Bamboo Flat, India"
2008-07-19 13:39:55.500000+00:00,13.017,93.262,28.3,4.0,"157 km NNE of Bamboo Flat, India"
2008-07-18 13:10:02.090000+00:00,25.049,95.066,103.8,4.4,"89 km SE of Phek, India"
2008-07-15 03:16:13.240000+00:00,10.676,92.005,10.0,4.2,"136 km SW of Port Blair, India"
2008-07-14 13:28:43.650000+00:00,27.419,92.021,61.1,4.1,"19 km SSE of Tawang, India"
2008-07-14 07:16:08.390000+00:00,10.547,91.625,10.0,4.3,"174 km SW of Port Blair, India"
2008-07-14 00:40:32.220000+00:00,10.646,91.767,10.0,4.5,"155 km SW of Port Blair, India"
2008-07-11 09:37:38.650000+00:00,10.768,91.733,10.0,4.5,"148 km SW of Port Blair, India"
2008-07-09 23:18:22.150000+00:00,26.707,96.538,129.0,3.7,"61 km NNW of Sarupathar, India"
2008-07-08 16:05:58.630000+00:00,10.73,91.826,10.0,4.6,"144 km SW of Port Blair, India"
2008-07-08 15:51:40.120000+00:00,10.902,91.099,10.0,4.0,"197 km WSW of Bamboo Flat, India"
2008-07-08 02:11:34.640000+00:00,34.322,80.483,10.0,3.7,"267 km E of Leh, India"
2008-07-07 22:09:54.570000+00:00,34.285,80.526,10.0,3.5,"271 km E of Leh, India"
2008-07-07 17:49:24.060000+00:00,10.581,91.615,10.0,3.8,"172 km SW of Port Blair, India"
2008-07-07 09:58:52.390000+00:00,10.742,91.695,10.0,5.0,"153 km SW of Port Blair, India"
2008-07-07 02:50:36.670000+00:00,25.972,95.33,72.0,4.9,"60 km ESE of Tuensang, India"
2008-07-06 23:23:52.290000+00:00,10.73,91.833,35.0,4.0,"143 km SW of Port Blair, India"
2008-07-06 18:14:38.290000+00:00,13.295,93.742,10.0,3.6,"208 km NNE of Bamboo Flat, India"
2008-07-06 02:49:06.100000+00:00,11.018,91.95,50.5,4.3,"112 km SW of Bamboo Flat, India"
2008-07-05 13:25:50.970000+00:00,11.061,92.369,10.0,4.0,"78 km SSW of Port Blair, India"
2008-07-05 10:28:28.390000+00:00,33.467,75.942,56.6,3.5,"23 km NE of Kishtw?r, India"
2008-07-05 01:39:29.730000+00:00,10.18,91.601,35.0,4.4,"206 km SW of Port Blair, India"
2008-07-04 21:35:27.800000+00:00,29.325,96.321,35.0,4.7,"140 km N of Hayuliang, India"
2008-07-02 00:34:03.110000+00:00,12.259,94.344,35.0,4.1,"185 km ENE of Port Blair, India"
2008-07-01 05:50:55.200000+00:00,10.841,91.605,10.0,4.5,"154 km SW of Bamboo Flat, India"
2008-06-30 03:41:10.580000+00:00,10.709,91.805,27.3,4.3,"147 km SW of Port Blair, India"
2008-06-30 02:10:04.810000+00:00,10.866,91.734,20.4,4.6,"141 km SW of Bamboo Flat, India"
2008-06-30 01:23:09.180000+00:00,10.876,91.722,24.7,4.0,"141 km SW of Bamboo Flat, India"
2008-06-29 13:21:09.170000+00:00,10.843,91.68,10.0,4.4,"147 km SW of Bamboo Flat, India"
2008-06-29 10:53:30.820000+00:00,10.838,91.819,10.0,4.4,"136 km SW of Port Blair, India"
2008-06-29 08:22:05.780000+00:00,10.597,91.477,10.0,4.2,"182 km SW of Port Blair, India"
2008-06-29 07:33:51.350000+00:00,10.486,91.151,10.0,4.3,"217 km SW of Bamboo Flat, India"
2008-06-29 05:43:56.850000+00:00,10.696,91.552,10.0,4.1,"168 km SW of Bamboo Flat, India"
2008-06-29 04:47:56.600000+00:00,10.501,91.449,10.0,4.2,"191 km SW of Port Blair, India"
2008-06-29 04:39:00.410000+00:00,10.761,91.703,25.1,4.3,"151 km SW of Port Blair, India"
2008-06-29 04:33:42.300000+00:00,10.926,91.749,10.0,4.0,"135 km SW of Bamboo Flat, India"
2008-06-29 04:23:08.160000+00:00,11.282,91.813,10.0,4.1,"108 km WSW of Bamboo Flat, India"
2008-06-29 04:14:37.010000+00:00,10.75,91.64,23.0,5.2,"157 km SW of Bamboo Flat, India"
2008-06-29 02:17:20.350000+00:00,10.837,91.542,10.0,3.8,"159 km SW of Bamboo Flat, India"
2008-06-29 01:33:16.720000+00:00,10.57,91.537,10.0,4.1,"179 km SW of Port Blair, India"
2008-06-29 01:14:16.830000+00:00,10.576,91.377,10.0,4.3,"192 km SW of Bamboo Flat, India"
2008-06-29 00:32:13.400000+00:00,11.003,91.728,24.1,5.0,"132 km SW of Bamboo Flat, India"
2008-06-28 23:19:07.500000+00:00,10.943,91.748,13.6,4.3,"134 km SW of Bamboo Flat, India"
2008-06-28 21:21:03.040000+00:00,10.892,91.928,10.0,4.1,"123 km SW of Port Blair, India"
2008-06-28 20:17:59.650000+00:00,10.753,91.755,21.5,4.4,"148 km SW of Port Blair, India"
2008-06-28 19:35:14.760000+00:00,10.988,91.788,10.0,3.9,"128 km SW of Bamboo Flat, India"
2008-06-28 17:37:36.040000+00:00,10.934,91.945,10.0,4.1,"119 km SW of Port Blair, India"
2008-06-28 17:27:16.910000+00:00,10.919,92.075,10.0,4.1,"110 km SW of Port Blair, India"
2008-06-28 17:16:59.470000+00:00,10.889,91.998,28.5,4.7,"118 km SW of Port Blair, India"
2008-06-28 16:58:41.660000+00:00,10.608,91.444,10.0,3.8,"184 km SW of Bamboo Flat, India"
2008-06-28 16:22:53.360000+00:00,10.888,92.056,10.0,4.0,"114 km SW of Port Blair, India"
2008-06-28 16:18:31.860000+00:00,10.812,91.866,10.0,3.9,"134 km SW of Port Blair, India"
2008-06-28 16:16:59.830000+00:00,10.693,91.839,10.0,3.9,"146 km SW of Port Blair, India"
2008-06-28 15:55:07.290000+00:00,10.677,91.673,10.0,4.8,"160 km SW of Port Blair, India"
2008-06-28 15:54:32.970000+00:00,10.576,91.565,10.0,3.9,"176 km SW of Port Blair, India"
2008-06-28 15:53:19.740000+00:00,10.917,92.114,10.0,3.8,"107 km SW of Port Blair, India"
2008-06-28 15:47:54.910000+00:00,10.909,92.102,10.0,4.0,"109 km SW of Port Blair, India"
2008-06-28 15:39:59.140000+00:00,10.409,91.146,10.0,4.2,"223 km SW of Bamboo Flat, India"
2008-06-28 15:29:11.500000+00:00,10.902,91.925,20.0,5.4,"123 km SW of Port Blair, India"
2008-06-28 15:23:56.090000+00:00,10.66,91.455,10.0,3.9,"179 km SW of Bamboo Flat, India"
2008-06-28 15:23:27.290000+00:00,10.695,91.735,10.0,3.9,"154 km SW of Port Blair, India"
2008-06-28 14:41:32.680000+00:00,10.586,91.56,10.0,3.7,"176 km SW of Port Blair, India"
2008-06-28 14:33:35.810000+00:00,10.713,91.514,10.0,4.5,"170 km SW of Bamboo Flat, India"
2008-06-28 14:30:06.560000+00:00,10.83,91.788,9.7,4.7,"139 km SW of Port Blair, India"
2008-06-28 14:03:50.800000+00:00,10.667,91.597,10.0,3.7,"167 km SW of Port Blair, India"
2008-06-28 14:02:15.590000+00:00,10.512,91.424,10.0,3.9,"192 km SW of Port Blair, India"
2008-06-28 13:57:03.570000+00:00,10.727,91.707,10.0,4.9,"153 km SW of Port Blair, India"
2008-06-28 13:52:56.200000+00:00,10.66,91.609,10.0,4.5,"166 km SW of Port Blair, India"
2008-06-28 13:40:42.460000+00:00,10.758,91.593,14.1,4.4,"160 km SW of Bamboo Flat, India"
2008-06-28 13:31:01.470000+00:00,10.739,91.696,10.0,4.6,"153 km SW of Port Blair, India"
2008-06-28 13:13:11.440000+00:00,10.833,91.786,22.5,3.9,"139 km SW of Port Blair, India"
2008-06-28 13:09:06.450000+00:00,10.762,91.803,10.0,4.5,"143 km SW of Port Blair, India"
2008-06-28 12:54:46.360000+00:00,10.847,91.712,15.0,6.1,"144 km SW of Bamboo Flat, India"
2008-06-28 11:08:09.500000+00:00,11.19,92.304,10.0,4.4,"71 km SW of Port Blair, India"
2008-06-28 10:41:54.420000+00:00,11.199,92.701,10.0,3.9,"51 km S of Port Blair, India"
2008-06-28 06:18:19.610000+00:00,10.741,91.555,10.0,4.1,"165 km SW of Bamboo Flat, India"
2008-06-28 05:45:28.180000+00:00,10.664,91.568,10.0,4.2,"169 km SW of Port Blair, India"
2008-06-28 05:21:21.510000+00:00,10.753,91.85,24.5,4.4,"140 km SW of Port Blair, India"
2008-06-28 05:00:01.160000+00:00,10.958,91.836,10.0,4.4,"126 km SW of Bamboo Flat, India"
2008-06-28 04:44:49.380000+00:00,10.684,91.838,10.0,4.0,"147 km SW of Port Blair, India"
2008-06-28 04:43:22.440000+00:00,10.822,91.769,10.0,4.1,"141 km SW of Port Blair, India"
2008-06-28 04:40:20.960000+00:00,10.839,91.717,10.0,4.2,"144 km SW of Bamboo Flat, India"
2008-06-28 04:35:01.650000+00:00,10.862,91.683,5.0,4.9,"146 km SW of Bamboo Flat, India"
2008-06-28 03:34:27.240000+00:00,10.771,91.784,17.9,4.7,"144 km SW of Port Blair, India"
2008-06-28 03:33:31.250000+00:00,10.394,91.311,10.0,4.0,"210 km SW of Port Blair, India"
2008-06-28 03:32:07.830000+00:00,10.356,91.326,10.0,4.1,"212 km SW of Port Blair, India"
2008-06-28 03:26:52.650000+00:00,10.873,91.899,29.0,5.1,"127 km SW of Port Blair, India"
